Time_in_ms	MagX	MagY	MagZ	Bearing
13042057	-101.74	-80.65	120.22	218.40
13042339	-97.19	-88.56	113.41	222.34
13042619	-101.74	-77.49	115.68	217.29
13042910	-94.15	-85.40	117.95	222.21
13043189	-91.11	-75.91	127.02	219.80
13043469	-95.67	-90.14	129.29	223.30
13043746	-88.07	-85.40	122.48	224.12
13044026	-95.67	-83.81	102.07	221.22
13044306	-101.74	-96.47	115.68	223.48
13044586	-104.78	-90.14	133.82	220.71
13044865	-95.67	-83.81	115.68	221.22
13045144	-107.81	-90.14	106.61	219.90
13045423	-112.37	-88.56	117.95	218.24
13045700	-104.78	-93.30	97.53	221.68
13045982	-94.15	-98.05	127.02	226.16
13046261	-92.63	-90.14	102.07	224.22
13046541	-100.22	-85.40	136.09	220.43
13046820	-109.33	-75.91	127.02	214.77
13047100	-100.22	-88.56	127.02	221.46
13047377	-91.11	-85.40	117.95	223.15
13047657	-97.19	-85.40	122.48	221.31
13047934	-94.15	-85.40	122.48	222.21
13048214	-89.59	-86.98	111.14	224.15
13048492	-104.78	-77.49	124.75	216.49
13048770	-101.74	-90.14	129.29	221.54
13049050	-97.19	-91.72	99.80	223.34
13049328	-91.11	-88.56	104.34	224.19
13049610	-103.26	-75.91	108.87	216.32
13049889	-98.70	-93.30	120.22	223.39
13050169	-95.67	-99.63	102.07	226.16
13050446	-97.19	-91.72	127.02	223.34
13050726	-92.63	-77.49	133.82	219.91
13051005	-109.33	-101.21	131.56	222.79
13051287	-103.26	-94.88	113.41	222.58
13051566	-103.26	-88.56	122.48	220.62
13051845	-106.30	-82.23	108.87	217.73
13052124	-97.19	-113.86	113.41	229.52
13052402	-89.59	-93.30	147.43	226.16
13052681	-106.30	-107.54	117.95	225.33
13052960	-101.74	-86.98	115.68	220.53
13053241	-104.78	-105.95	124.75	225.32
13053520	-98.70	-105.95	138.36	227.03
13053800	-106.30	-94.88	136.09	221.75
13054078	-91.11	-94.88	127.02	226.16
13054358	-100.22	-113.86	131.56	228.65
13054638	-98.70	-80.65	124.75	219.25
13054919	-88.07	-79.07	108.87	221.92
13055199	-106.30	-98.05	136.09	222.69
13055478	-104.78	-86.98	124.75	219.70
13055758	-83.52	-83.81	115.68	225.10
13056038	-94.15	-94.88	136.09	225.22
13056318	-94.15	-72.74	113.41	217.69
13056599	-97.19	-82.23	113.41	220.24
13056881	-112.37	-85.40	113.41	217.23
13057162	-104.78	-74.33	115.68	215.35
13057442	-98.70	-71.16	133.82	215.79
13057723	-100.22	-66.42	117.95	213.53
13058003	-89.59	-52.19	102.07	210.22
13058284	-101.74	-58.51	97.53	209.90
13058567	-91.11	-66.42	95.27	216.09
13058847	-101.74	-55.35	102.07	208.55
13059128	-94.15	-66.42	136.09	215.20
13059408	-100.22	-50.61	95.27	206.79
13059689	-86.56	-58.51	124.75	214.06
13059970	-97.19	-44.28	117.95	204.50
13060250	-78.96	-34.79	117.95	203.78
13060540	-94.15	-50.61	117.95	208.26
13060818	-91.11	-47.44	117.95	207.51
13061098	-85.04	-41.12	122.48	205.80
13061379	-92.63	-33.21	106.61	199.72
13061658	-92.63	-36.37	83.92	201.44
13061938	-75.93	-28.47	99.80	200.55
13062220	-86.56	-20.56	97.53	193.36
13062500	-83.52	-23.72	115.68	195.86
13062779	-80.48	-20.56	111.14	194.33
13063059	-80.48	-17.40	106.61	192.20
13063339	-71.37	-7.91	106.61	186.32
13063617	-66.82	-0.00	81.66	180.00
13063897	-80.48	-4.75	83.92	183.37
13064176	-71.37	-1.58	97.53	181.27
13064456	-74.41	1.58	93.00	178.78
13064735	-72.89	-9.49	95.27	187.42
13065015	-75.93	15.81	99.80	168.24
13065293	-75.93	9.49	113.41	172.88
13065572	-68.33	4.74	111.14	176.03
13065853	-63.78	15.81	99.80	166.08
13066133	-56.19	20.56	97.53	159.90
13066413	-62.26	14.23	106.61	167.12
13066692	-54.67	18.98	99.80	160.86
13066972	-50.11	39.53	106.61	141.73
13067251	-42.52	41.11	86.19	135.96
13067530	-41.00	33.21	102.07	141.00
13067810	-36.45	44.28	99.80	129.46
13068090	-56.19	49.02	102.07	138.90
13068369	-53.15	49.02	79.39	137.31
13068649	-39.48	44.28	81.66	131.72
13068929	-47.08	55.35	93.00	130.38
13069208	-37.96	42.70	88.46	131.64
13069488	-30.37	53.77	81.66	119.46
13069770	-30.37	41.11	90.73	126.45
13070050	-31.89	49.02	88.46	123.05
13070328	-16.71	52.18	97.53	107.75
13070602	-30.37	60.09	81.66	116.81
13070879	-31.89	61.67	93.00	117.34
13071159	-34.93	49.02	88.46	125.47
13071440	-13.67	55.35	79.39	103.87
13071720	-21.26	50.60	90.73	112.79
13072000	-28.85	55.35	88.46	117.53
13072278	-19.74	64.84	97.53	106.94
13072558	-15.19	72.74	86.19	101.79
13072836	-31.89	55.35	79.39	119.95
13073115	-12.15	56.93	95.27	102.05
13073395	-21.26	63.25	86.19	108.58
13073675	-0.00	63.25	86.19	90.00
13073954	-7.59	64.84	88.46	96.68
13074234	1.52	61.67	102.07	88.59
13074511	-16.71	77.49	93.00	102.17
13074790	-6.08	66.42	77.12	95.23
13075069	-15.19	69.58	90.73	102.31
13075352	-1.52	61.67	93.00	91.41
13075632	-9.11	75.91	72.58	96.85
13075912	-4.56	74.32	93.00	93.51
13076192	-7.59	68.00	88.46	96.37
13076471	-3.04	56.93	72.58	93.06
13076751	4.55	80.65	88.46	86.77
13077033	-7.59	68.00	93.00	96.37
13077313	-7.59	71.16	88.46	96.09
13077591	3.03	66.42	81.66	87.38
13077876	4.55	80.65	70.32	86.77
13078156	7.59	77.49	88.46	84.41
13078433	10.63	77.49	88.46	82.19
13078713	21.26	75.91	99.80	74.36
13078993	6.07	75.91	77.12	85.43
13079272	18.22	85.39	95.27	77.96
13079552	21.26	82.23	90.73	75.51
13079831	24.29	98.04	77.12	76.08
13080109	22.77	80.65	88.46	74.23
13080382	31.89	90.14	97.53	70.52
13080659	27.33	94.88	86.19	73.93
13080940	33.40	94.88	86.19	70.60
13081220	42.52	91.72	81.66	65.13
13081499	36.44	85.39	86.19	66.89
13081779	50.11	86.98	70.32	60.05
13082058	56.18	90.14	70.32	58.07
13082338	62.26	96.46	83.92	57.16
13082615	74.40	99.63	74.85	53.25
13082896	69.85	91.72	77.12	52.71
13083175	71.37	96.46	74.85	53.50
13083455	82.00	85.39	72.58	46.16
13083735	88.07	107.53	77.12	50.68
13084015	91.11	98.04	58.97	47.10
13084295	113.88	90.14	88.46	38.36
13084574	103.25	88.56	95.27	40.62
13084856	109.33	85.39	81.66	37.99
13085136	107.81	93.30	88.46	40.87
13085415	119.96	74.32	83.92	31.78
13085688	132.11	96.46	74.85	36.14
13085967	141.22	83.81	88.46	30.69
13086240	135.14	90.14	79.39	33.70
13086523	151.85	82.23	108.87	28.44
13086801	162.48	80.65	83.92	26.40
13087080	167.03	75.91	90.73	24.44
13087360	160.96	69.58	77.12	23.38
13087639	170.07	63.25	86.19	20.40
13087919	173.10	75.91	72.58	23.68
13088199	176.14	60.09	90.73	18.84
13088481	183.73	55.35	97.53	16.76
13088761	192.85	49.02	93.00	14.26
13089041	192.85	52.18	106.61	15.14
13089321	200.44	34.79	86.19	9.85
13089601	191.33	47.44	99.80	13.93
13089881	208.03	26.88	102.07	7.36
13090159	203.47	37.95	90.73	10.57
13090440	221.70	31.63	99.80	8.12
13090719	218.66	25.30	104.34	6.60
13090999	209.55	15.81	104.34	4.32
13091279	220.18	20.56	88.46	5.33
13091559	221.70	18.98	90.73	4.89
13091840	235.36	11.07	93.00	2.69
13092119	235.36	7.91	115.68	1.92
13092402	218.66	12.65	113.41	3.31
13092682	235.36	1.58	106.61	0.38
13092963	230.81	9.49	95.27	2.35
13093242	227.77	-9.49	108.87	357.61
13093523	227.77	-0.00	122.48	360.00
13093804	247.51	-11.07	106.61	357.44
13094086	241.44	-14.23	115.68	356.63
13094368	242.95	-22.14	104.34	354.79
13094648	241.44	-23.72	111.14	354.39
13094922	250.55	-26.88	124.75	353.88
13095195	239.92	-28.47	104.34	353.23
13095469	244.47	-45.86	102.07	349.38
13095748	245.99	-31.63	131.56	352.67
13096032	241.44	-42.70	120.22	349.97
13096312	249.03	-37.95	127.02	351.33
13096593	250.55	-26.88	124.75	353.88
13096873	252.07	-41.12	117.95	350.74
13097154	245.99	-41.12	122.48	350.51
13097434	245.99	-44.28	95.27	349.80
13097717	253.58	-23.72	129.29	354.66
13097998	239.92	-44.28	90.73	349.54
13098278	249.03	-41.12	127.02	350.62
13098558	258.14	-41.12	117.95	350.95
13098839	258.14	-50.61	108.87	348.91
13099119	245.99	-50.61	122.48	348.38
13099399	255.10	-50.61	95.27	348.78
13099681	253.58	-52.19	115.68	348.37
13099962	261.18	-44.28	127.02	350.38
13100241	256.62	-39.54	106.61	351.24
13100522	245.99	-47.44	131.56	349.08
13100801	247.51	-39.54	129.29	350.92
13101079	253.58	-55.35	111.14	347.69
13101361	245.99	-41.12	140.63	350.51
13101640	244.47	-45.86	124.75	349.38
13101921	253.58	-30.05	115.68	353.24
13102194	232.33	-45.86	106.61	348.83
13102474	247.51	-33.21	111.14	352.36
13102754	249.03	-41.12	108.87	350.62
13103034	261.18	-44.28	113.41	350.38
13103316	265.73	-39.54	120.22	351.54
13103597	244.47	-36.37	133.82	351.54
13103878	241.44	-26.88	115.68	353.65
13104158	242.95	-31.63	122.48	352.58
13104439	247.51	-20.56	111.14	355.25
13104719	249.03	-28.47	99.80	353.48
13104996	242.95	-28.47	113.41	353.32
13105276	253.58	-26.88	97.53	353.95
13105555	252.07	-15.82	108.87	356.41
13105835	241.44	-4.75	111.14	358.87
13106109	226.25	-11.07	102.07	357.20
13106390	235.36	-11.07	102.07	357.31
13106668	242.95	-6.33	113.41	358.51
13106951	232.33	-1.58	106.61	359.61
13107230	232.33	-11.07	115.68	357.27
13107509	226.25	1.58	124.75	0.40
13107789	223.21	-7.91	124.75	357.97
13108069	221.70	3.16	95.27	0.82
13108349	214.10	7.91	124.75	2.11
13108629	221.70	28.46	99.80	7.32
13108911	229.29	11.07	102.07	2.76
13109190	218.66	37.95	104.34	9.85
13109470	209.55	25.30	95.27	6.88
13109749	211.07	33.21	93.00	8.94
13110028	212.59	37.95	90.73	10.12
13110305	204.99	39.53	97.53	10.92
13110588	200.44	56.93	113.41	15.86
13110866	189.81	39.53	102.07	11.77
13111146	188.29	50.60	95.27	15.04
13111426	179.18	53.77	99.80	16.70
13111705	182.22	63.25	99.80	19.14
13111984	168.55	52.18	102.07	17.20
13112261	170.07	82.23	81.66	25.80
13112543	157.92	66.42	86.19	22.81
13112822	136.66	72.74	95.27	28.03
13113102	147.29	68.00	83.92	24.78
13113385	147.29	74.32	74.85	26.78
13113665	135.14	86.98	83.92	32.76
13113944	136.66	91.72	77.12	33.87
13114223	121.48	101.21	72.58	39.80
13114505	104.77	83.81	74.85	38.66
13114783	100.22	88.56	68.05	41.47
13115062	80.48	93.30	74.85	49.22
13115340	78.96	82.23	77.12	46.16
13115620	71.37	93.30	74.85	52.59
13115899	85.03	101.21	81.66	49.96
13116178	50.11	99.63	79.39	63.30
13116460	39.48	94.88	77.12	67.41
13116739	33.40	88.56	72.58	69.33
13117017	27.33	85.39	90.73	72.25
13117295	25.81	80.65	88.46	72.25
13117574	13.66	80.65	83.92	80.38
13117850	-7.59	68.00	88.46	96.37
13118131	-9.11	63.25	108.87	98.20
13118409	-28.85	42.70	93.00	124.05
13118688	-31.89	45.86	97.53	124.81
13118966	-47.08	36.37	88.46	142.31
13119245	-60.74	18.98	95.27	162.65
13119522	-60.74	15.81	99.80	165.41
13119802	-75.93	3.16	86.19	177.62
13120083	-78.96	3.16	104.34	177.71
13120363	-85.04	-15.82	99.80	190.54
13120643	-83.52	-36.37	115.68	203.53
13120921	-92.63	-49.02	97.53	207.89
13121200	-98.70	-45.86	115.68	204.92
13121479	-78.96	-60.09	113.41	217.27
13121758	-101.74	-90.14	133.82	221.54
13122039	-88.07	-98.05	140.63	228.07
13122319	-100.22	-107.54	122.48	227.02
13122597	-103.26	-120.19	127.02	229.33
13122877	-97.19	-98.05	127.02	225.25
13123155	-110.85	-102.79	129.29	222.84
13123430	-106.30	-110.70	99.80	226.16
13123713	-95.67	-93.30	133.82	224.28
13123992	-107.81	-77.49	138.36	215.71
13124272	-104.78	-80.65	129.29	217.59
13124552	-92.63	-86.98	111.14	223.20
13124833	-94.15	-88.56	113.41	223.25
13125111	-92.63	-77.49	133.82	219.91
13125394	-97.19	-75.91	122.48	217.99
13125673	-92.63	-71.16	120.22	217.53
13125953	-95.67	-68.00	138.36	215.41
13126234	-89.59	-77.49	124.75	220.86
13126508	-104.78	-68.00	124.75	212.98
13126787	-103.26	-63.26	127.02	211.49
13127067	-94.15	-47.44	99.80	206.74
13127348	-80.48	-61.68	102.07	217.46
13127622	-88.07	-50.61	122.48	209.88
13127903	-86.56	-61.68	106.61	215.47
13128183	-91.11	-63.26	117.95	214.77
13128464	-110.85	-58.51	115.68	207.83
13128742	-94.15	-53.77	117.95	209.73
13129026	-101.74	-55.35	111.14	208.55
13129305	-92.63	-58.51	124.75	212.28
13129583	-86.56	-49.02	120.22	209.53
13129858	-89.59	-71.16	111.14	218.46
13130137	-92.63	-68.00	106.61	216.28
13130416	-92.63	-64.84	115.68	214.99
13130690	-88.07	-63.26	104.34	215.69
13130973	-98.70	-64.84	102.07	213.30
13131252	-98.70	-58.51	129.29	210.66
13131533	-94.15	-53.77	113.41	209.73
13131811	-89.59	-58.51	106.61	213.15
13132090	-88.07	-63.26	122.48	215.69
13132370	-94.15	-85.40	145.17	222.21
13132652	-103.26	-75.91	127.02	216.32
13132933	-97.19	-75.91	113.41	217.99
13133212	-88.07	-82.23	117.95	223.04
13133492	-101.74	-74.33	115.68	216.15
13133772	-101.74	-77.49	111.14	217.29
13134053	-92.63	-96.47	133.82	226.16
13134332	-88.07	-88.56	131.56	225.16
13134614	-92.63	-83.81	129.29	222.14
13134894	-101.74	-80.65	102.07	218.40
13135172	-94.15	-79.07	127.02	220.03
13135450	-100.22	-110.70	117.95	227.84
13135729	-80.48	-99.63	124.75	231.07
13136009	-101.74	-105.95	120.22	226.16
13136290	-100.22	-104.37	131.56	226.16
13136570	-98.70	-105.95	120.22	227.03
13136849	-101.74	-115.44	133.82	228.61
13137130	-106.30	-94.88	117.95	221.75
13137411	-97.19	-104.37	127.02	227.04
13137691	-89.59	-102.79	133.82	228.92
13137971	-78.96	-82.23	108.87	226.16
13138253	-104.78	-93.30	133.82	221.68
13138533	-98.70	-80.65	124.75	219.25
13138811	-89.59	-74.33	102.07	219.68
13139086	-91.11	-60.09	117.95	213.41
13139365	-94.15	-79.07	131.56	220.03
13139644	-98.70	-71.16	115.68	215.79
13139927	-91.11	-69.58	113.41	217.37
13140201	-112.37	-69.58	117.95	211.77
13140482	-107.81	-64.84	102.07	211.02
13140762	-95.67	-64.84	120.22	214.13
13141043	-94.15	-56.93	127.02	211.16
13141323	-94.15	-56.93	117.95	211.16
13141606	-98.70	-58.51	111.14	210.66
13141888	-98.70	-61.68	115.68	212.00
13142167	-95.67	-64.84	124.75	214.13
13142448	-74.41	-49.02	115.68	213.38
13142728	-75.93	-50.61	122.48	213.68
13143008	-77.44	-36.37	120.22	205.16
13143287	-95.67	-55.35	120.22	210.05
13143568	-85.04	-72.74	108.87	220.55
13143846	-91.11	-63.26	127.02	214.77
13144127	-94.15	-56.93	113.41	211.16
13144407	-86.56	-52.19	106.61	211.09
13144686	-83.52	-58.51	120.22	215.01
13144967	-83.52	-55.35	129.29	213.53
13145249	-89.59	-55.35	97.53	211.71
13145529	-83.52	-52.19	120.22	212.00
13145808	-94.15	-60.09	117.95	212.55
13146088	-106.30	-63.26	117.95	210.76
13146369	-89.59	-61.68	111.14	214.54
13146648	-95.67	-71.16	111.14	216.64
13146928	-101.74	-68.00	120.22	213.76
13147210	-94.15	-60.09	122.48	212.55
13147490	-94.15	-79.07	117.95	220.03
13147768	-97.19	-69.58	127.02	215.60
13148049	-83.52	-77.49	111.14	222.86
13148329	-95.67	-86.98	129.29	222.28
13148609	-112.37	-75.91	127.02	214.04
13148898	-98.70	-83.81	120.22	220.34
13149177	-100.22	-82.23	131.56	219.37
13149456	-100.22	-94.88	122.48	223.43
13149733	-100.22	-110.70	136.09	227.84
13150013	-101.74	-109.12	129.29	227.00
13150292	-98.70	-93.30	120.22	223.39
13150572	-101.74	-109.12	106.61	227.00
13150854	-104.78	-96.47	120.22	222.63
13151134	-94.15	-110.70	113.41	229.62
13151414	-109.33	-101.21	131.56	222.79
13151694	-95.67	-96.47	120.22	225.24
13151973	-94.15	-75.91	117.95	218.88
13152252	-100.22	-69.58	122.48	214.77
13152533	-100.22	-79.07	113.41	218.27
13152814	-91.11	-72.74	108.87	218.60
13153094	-100.22	-69.58	122.48	214.77
13153375	-104.78	-71.16	97.53	214.18
13153654	-95.67	-52.19	106.61	208.61
13153935	-94.15	-56.93	117.95	211.16
13154215	-92.63	-58.51	129.29	212.28
13154492	-95.67	-52.19	120.22	208.61
13154771	-94.15	-60.09	122.48	212.55
13155051	-91.11	-47.44	104.34	207.51
13155331	-95.67	-30.05	106.61	197.44
13155610	-85.04	-34.79	104.34	202.25
13155890	-75.93	-31.63	99.80	202.62
13156172	-95.67	-17.40	115.68	190.31
13156452	-86.56	-20.56	102.07	193.36
13156731	-85.04	-22.14	108.87	194.59
13157011	-71.37	-11.07	106.61	188.82
13157288	-89.59	-17.40	93.00	190.99
13157568	-80.48	-11.07	106.61	187.83
13157848	-65.30	1.58	97.53	178.61
13158129	-71.37	-4.75	106.61	183.80
13158409	-78.96	-6.33	117.95	184.58
13158688	-69.85	9.49	108.87	172.27
13158968	-74.41	-1.58	102.07	181.22
13159246	-63.78	6.32	122.48	174.34
13159525	-65.30	14.23	97.53	167.70
13159804	-71.37	14.23	106.61	168.72
13160084	-59.22	20.56	102.07	160.86
13160364	-50.11	14.23	88.46	164.15
13160643	-60.74	28.46	90.73	154.89
13160922	-47.08	36.37	88.46	142.31
13161201	-54.67	34.79	99.80	147.53
13161481	-45.56	37.95	81.66	140.20
13161762	-45.56	41.11	86.19	137.93
13162042	-37.96	49.02	93.00	127.76
13162321	-31.89	45.86	79.39	124.81
13162601	-39.48	41.11	90.73	133.84
13162881	-18.22	56.93	95.27	107.75
13163160	-27.34	56.93	95.27	115.65
13163439	-21.26	72.74	90.73	106.29
13163716	-0.00	69.58	99.80	90.00
13163996	7.59	80.65	56.71	84.62
13164275	24.29	75.91	72.58	72.25
13164555	19.74	86.98	83.92	77.21
13164833	34.92	93.30	88.46	69.48
13165107	42.52	101.21	72.58	67.21
13165389	53.14	90.14	102.07	59.48
13165669	75.92	88.56	77.12	49.39
13165947	78.96	91.72	90.73	49.28
13166221	100.22	94.88	95.27	43.43
13166499	129.07	90.14	83.92	34.93
13166778	126.03	93.30	79.39	36.51
13167058	142.74	82.23	95.27	29.95
13167340	148.81	79.07	108.87	27.98
13167620	165.51	68.00	93.00	22.33
13167900	188.29	66.42	99.80	19.43
13168180	185.25	63.25	95.27	18.85
13168459	212.59	37.95	104.34	10.12
13168740	221.70	31.63	104.34	8.12
13169019	223.21	7.91	129.29	2.03
13169303	211.07	-1.58	120.22	359.57
13169584	250.55	-17.40	115.68	356.03
13169864	241.44	-39.54	124.75	350.70
13170145	256.62	-52.19	115.68	348.51
13170419	262.70	-71.16	120.22	344.84
13170700	261.18	-75.91	136.09	343.79
13170982	261.18	-101.21	136.09	338.82
13171257	261.18	-98.05	127.02	339.42
13171535	264.21	-120.19	140.63	335.54
13171815	245.99	-136.00	145.17	331.06
13172096	253.58	-153.40	138.36	328.83
13172376	250.55	-162.88	165.58	326.97
13172657	236.88	-173.95	185.99	323.71
13172938	247.51	-175.54	161.04	324.66
13173219	226.25	-200.84	142.90	318.41
13173498	221.70	-199.26	167.85	318.05
13173779	224.73	-224.56	167.85	315.02
13174060	195.88	-219.81	151.97	311.71
13174340	209.55	-240.37	167.85	311.08
13174623	203.47	-230.88	154.24	311.39
13174903	189.81	-248.28	179.19	307.40
13175194	171.59	-260.93	170.12	303.33
13175475	174.62	-241.95	151.97	305.82
13175754	173.10	-262.51	158.77	303.40
13176035	150.33	-241.95	188.26	301.85
13176314	150.33	-257.77	174.65	300.25
13176597	142.74	-265.67	172.38	298.25
13176878	119.96	-279.91	161.04	293.20
13177157	119.96	-276.74	174.65	293.43
13177438	112.37	-284.65	176.92	291.54
13177717	104.77	-273.58	183.72	290.96
13177996	89.59	-270.42	151.97	288.33
13178286	92.63	-276.74	183.72	288.51
13178566	85.03	-272.00	167.85	287.36
13178846	83.51	-264.09	174.65	287.55
13179126	60.74	-287.81	172.38	281.92
13179406	59.22	-279.91	161.04	281.95
13179686	53.14	-273.58	161.04	280.99
13179969	34.92	-279.91	179.19	277.11
13180249	31.89	-257.77	174.65	277.05
13180528	39.48	-262.51	154.24	278.55
13180809	22.77	-264.09	174.65	274.93
13181088	22.77	-267.26	170.12	274.87
13181367	16.70	-260.93	179.19	273.66
13181646	6.07	-262.51	163.31	271.32
13181928	6.07	-249.86	172.38	271.39
13182208	4.55	-260.93	156.51	271.00
13182488	-3.04	-237.21	167.85	269.27
13182768	-3.04	-246.70	172.38	269.29
13183048	-13.67	-232.47	170.12	266.63
13183328	-18.22	-240.37	172.38	265.66
13183609	-7.59	-251.44	170.12	268.27
13183889	-13.67	-251.44	156.51	266.89
13184168	3.03	-249.86	167.85	270.70
13184448	-3.04	-262.51	158.77	269.34
13184727	-3.04	-256.19	163.31	269.32
13185006	7.59	-267.26	188.26	271.63
13185286	12.15	-256.19	172.38	272.71
13185568	13.66	-276.74	174.65	272.83
13185848	10.63	-267.26	156.51	272.28
13186127	37.96	-264.09	179.19	278.18
13186407	24.29	-265.67	158.77	275.22
13186686	24.29	-275.16	163.31	275.05
13186966	33.40	-265.67	167.85	277.17
13187249	41.00	-273.58	174.65	278.52
13187528	37.96	-283.07	179.19	277.64
13187807	47.07	-283.07	192.80	279.44
13188086	37.96	-273.58	179.19	277.90
13188366	54.66	-275.16	163.31	281.24
13188645	44.03	-273.58	183.72	279.14
13188925	63.77	-278.33	167.85	282.91
13189208	56.18	-267.26	183.72	281.87
13189487	74.40	-279.91	165.58	284.89
13189768	72.88	-268.84	172.38	285.17
13190047	78.96	-290.98	185.99	285.18
13190327	80.48	-273.58	174.65	286.39
13190606	75.92	-268.84	181.46	285.77
13190887	83.51	-279.91	170.12	286.61
13191165	85.03	-278.33	158.77	286.99
13191445	100.22	-287.81	176.92	289.20
13191725	88.07	-281.49	172.38	287.37
13192005	94.14	-294.14	176.92	287.75
13192285	106.29	-275.16	172.38	291.12
13192564	118.44	-268.84	163.31	293.78
13192846	110.85	-270.42	165.58	292.29
13193126	115.40	-272.00	167.85	292.99
13193407	122.99	-267.26	174.65	294.71
13193686	124.51	-275.16	185.99	294.35
13193964	129.07	-257.77	170.12	296.60
13194245	132.11	-260.93	179.19	296.85
13194526	141.22	-273.58	179.19	297.30
13194807	135.14	-264.09	170.12	297.10
13195086	139.70	-275.16	172.38	296.92
13195366	142.74	-278.33	176.92	297.15
13195646	151.85	-268.84	172.38	299.46
